"Consumer Price Index incl. housing (CPIH), 2015=100","GDP, Seasonally adjusted £m","Employment rate (aged 16 to 64, seasonally adjusted), %","Month average BoE Rate, %",GBP/EUR,GBP/USD,"Business Investment, CVM, SA, in £m, % change",Total managed expenditure: £m,"Total Construction output, seasonally adjusted, m","Construction Material Price Index, 2015 = 100",Small construction companies (up to 59 employees),Medium construction companies (60-299 employees),Large construction companies (300 and more employees),All companies,Number of employees in Small construction companies (up to 59 employees),Number of employees in Medium construction companies (60-299 employees),Number of employees in Large construction companies (300 and more employees),Number of employees in All companies,"Public housing new contracts, £ m","Private Housing new contracts, £ m","Infrastructure new contracts, £ m","Other new contracts, £ m","Private Industrial new contracts, £ m","Private Commercial new contracts, £ m","All new contracts, £ m","Consumer Price Index incl. housing (CPIH), 2015=100_normalized","GDP, Seasonally adjusted £m_normalized","Employment rate (aged 16 to 64, seasonally adjusted), %_normalized","Month average BoE Rate, %_normalized",GBP/EUR_normalized,GBP/USD_normalized,"Business Investment, CVM, SA, in £m, % change_normalized",Total managed expenditure: £m_normalized,"Total Construction output, seasonally adjusted, m_normalized","Construction Material Price Index, 2015 = 100_normalized",Small construction companies (up to 59 employees)_normalized,Medium construction companies (60-299 employees)_normalized,Large construction companies (300 and more employees)_normalized,All companies_normalized,Number of employees in Small construction companies (up to 59 employees)_normalized,Number of employees in Medium construction companies (60-299 employees)_normalized,Number of employees in Large construction companies (300 and more employees)_normalized,Number of employees in All companies_normalized,"Public housing new contracts, £ m_normalized","Private Housing new contracts, £ m_normalized","Infrastructure new contracts, £ m_normalized","Other new contracts, £ m_normalized","Private Industrial new contracts, £ m_normalized","Private Commercial new contracts, £ m_normalized","All new contracts, £ m_normalized","Consumer Price Index incl. housing (CPIH), 2015=100_standardized","GDP, Seasonally adjusted £m_standardized","Employment rate (aged 16 to 64, seasonally adjusted), %_standardized","Month average BoE Rate, %_standardized",GBP/EUR_standardized,GBP/USD_standardized,"Business Investment, CVM, SA, in £m, % change_standardized",Total managed expenditure: £m_standardized,"Total Construction output, seasonally adjusted, m_standardized","Construction Material Price Index, 2015 = 100_standardized",Small construction companies (up to 59 employees)_standardized,Medium construction companies (60-299 employees)_standardized,Large construction companies (300 and more employees)_standardized,All companies_standardized,Number of employees in Small construction companies (up to 59 employees)_standardized,Number of employees in Medium construction companies (60-299 employees)_standardized,Number of employees in Large construction companies (300 and more employees)_standardized,Number of employees in All companies_standardized,"Public housing new contracts, £ m_standardized","Private Housing new contracts, £ m_standardized","Infrastructure new contracts, £ m_standardized","Other new contracts, £ m_standardized","Private Industrial new contracts, £ m_standardized","Private Commercial new contracts, £ m_standardized","All new contracts, £ m_standardized",COVID_Lockdown,HS2_contracts,Commercial_Construction_Boom_2006
109.7,188137.0,74.4,0.1,1.1648,1.3859,-2.27,99729,16366.0,120.3,316190.0,1587.0,236.0,318013.0,956500,177300,257100,1390900,108.67,1175.0,579.0,365.0,572.0,920.67,3720.33,0.5528169014084509,0.500666377930159,0.6718750000000012,0.0,0.1854226020892689,0.271662763466042,0.2891319207108681,0.7832324224076801,0.82511831928893,0.5399804708690463,0.9236147109377132,0.5085227272727273,0.17875240258605612,0.9234720677822726,0.855683269476373,0.4669926650366748,0.06451612903225806,0.8512931034482759,0.14897435897435898,0.7217805017208695,0.1297269807280514,0.04433989025070181,0.7498536377667784,0.16342617152961977,0.41859007474910204,0.5958707727562308,-0.06869053975622758,0.5669668032425653,-0.8522482008265306,-0.5291907293207829,-0.5275503551923003,-0.911697505087734,1.638338480994817,0.7888014373782414,0.5694457633543076,1.3134450520323346,0.31935353293240765,-1.5138448033643455,1.313657995154938,1.232274676215344,0.058167037275305304,-1.1070163418085865,1.0518654797241398,-0.8233424961611956,0.6998008931299079,-0.5735105487461637,-1.2838674437711703,1.6370806581042259,-0.7999071176757582,-0.6305792091253034,0,0,0
110.4,201784.33,74.5,0.1,1.1555,1.3842,2.57,92041,16537.0,122.4,316190.0,1587.0,236.0,318013.0,956500,177300,257100,1390900,90.33,1284.0,731.0,465.67,565.0,1417.0,4553.0,0.5651408450704227,0.7487034573682604,0.6875000000000002,0.0,0.1633428300094966,0.26985309772195026,0.45454545454545453,0.6783941526209567,0.844857439686021,0.5627644569816644,0.9236147109377132,0.5085227272727273,0.17875240258605612,0.9234720677822726,0.855683269476373,0.4669926650366748,0.06451612903225806,0.8512931034482759,0.08179487179487178,0.8220878655697275,0.21109743040685225,0.1428110297066505,0.7374350240388879,0.3828470380194518,0.622459497640984,0.6436321636261773,0.8336035988786682,0.6224434575590283,-0.8522482008265306,-0.6077611289462843,-0.5347507103346922,0.8136585170982229,1.1862672677382118,0.8931671107809485,0.655033600596937,1.3134450520323346,0.31935353293240765,-1.5138448033643455,1.313657995154938,1.232274676215344,0.058167037275305304,-1.1070163418085865,1.0518654797241398,-1.0638460647633496,1.1244112871785374,0.0138323485176475,-0.853421724312326,1.584281478529,0.2023977310389216,0.3972215588795566,0,0,0
111.0,201784.33,74.7,0.1,1.1596,1.4091,2.57,86530,16285.0,124.8,316190.0,1587.0,236.0,318013.0,956500,177300,257100,1390900,90.33,1284.0,731.0,465.67,565.0,1417.0,4553.0,0.5757042253521127,0.7487034573682604,0.7187500000000007,0.0,0.173076923076923,0.2963593783265914,0.45454545454545453,0.603242786232477,0.8157682096271499,0.5888032982532277,0.9236147109377132,0.5085227272727273,0.17875240258605612,0.9234720677822726,0.855683269476373,0.4669926650366748,0.06451612903225806,0.8512931034482759,0.08179487179487178,0.8220878655697275,0.21109743040685225,0.1428110297066505,0.7374350240388879,0.3828470380194518,0.622459497640984,0.6845704986575595,0.8336035988786682,0.7333967661919621,-0.8522482008265306,-0.573122565670526,-0.429286685013765,0.8136585170982229,0.8622084154675107,0.7393650657664327,0.7528482717313699,1.3134450520323346,0.31935353293240765,-1.5138448033643455,1.313657995154938,1.232274676215344,0.058167037275305304,-1.1070163418085865,1.0518654797241398,-1.0638460647633496,1.1244112871785374,0.0138323485176475,-0.853421724312326,1.584281478529,0.2023977310389216,0.3972215588795566,0,0,0
111.4,201784.33,74.8,0.1,1.1639,1.4027,2.57,89207,16162.0,127.2,316190.0,1587.0,236.0,318013.0,956500,177300,257100,1390900,90.33,1284.0,731.0,465.67,565.0,1417.0,4553.0,0.5827464788732396,0.7487034573682604,0.7343749999999998,0.0,0.18328584995251646,0.2895465190547158,0.45454545454545453,0.6397479954180985,0.8015698949555581,0.6148421395247913,0.9236147109377132,0.5085227272727273,0.17875240258605612,0.9234720677822726,0.855683269476373,0.4669926650366748,0.06451612903225806,0.8512931034482759,0.08179487179487178,0.8220878655697275,0.21109743040685225,0.1428110297066505,0.7374350240388879,0.3828470380194518,0.622459497640984,0.7118627220118149,0.8336035988786682,0.7888734205084251,-0.8522482008265306,-0.5367943163813162,-0.4563939043733607,0.8136585170982229,1.0196218699274395,0.6642950199855382,0.8506629428658034,1.3134450520323346,0.31935353293240765,-1.5138448033643455,1.313657995154938,1.232274676215344,0.058167037275305304,-1.1070163418085865,1.0518654797241398,-1.0638460647633496,1.1244112871785374,0.0138323485176475,-0.853421724312326,1.584281478529,0.2023977310389216,0.3972215588795566,0,0,0
111.4,205153.0,74.9,0.1,1.1677,1.3807,-0.57,83656,16047.0,130.4,316190.0,1587.0,236.0,318013.0,956500,177300,257100,1390900,143.67,1196.33,551.67,489.67,499.33,1092.0,3972.67,0.5827464788732396,0.8099282587316591,0.7500000000000011,0.0,0.1923076923076922,0.26612731530764316,0.3472317156527683,0.5640511645666285,0.7882950479048828,0.6495605945535425,0.9236147109377132,0.5085227272727273,0.17875240258605612,0.9234720677822726,0.855683269476373,0.4669926650366748,0.06451612903225806,0.8512931034482759,0.27717948717948715,0.7414094564997331,0.11509635974304065,0.16628681541185333,0.6209306863945216,0.23916887709991158,0.480372545803106,0.7118627220118149,1.0563234419538508,0.844350074824896,-0.8522482008265306,-0.5046902821257351,-0.5495749709219714,-0.3056840262207656,0.6932109301788163,0.594107578808279,0.9810825043783811,1.3134450520323346,0.31935353293240765,-1.5138448033643455,1.313657995154938,1.232274676215344,0.058167037275305304,-1.1070163418085865,1.0518654797241398,-0.36436622020288656,0.7828920830845614,-0.6791163473134004,-0.7508023017732155,1.0889497467139888,-0.4539177764505932,-0.31910498068144627,0,0,0
112.1,205153.0,75.0,0.1,1.173,1.3799,-0.57,86507,16006.0,135.4,316190.0,1587.0,236.0,318013.0,956500,177300,257100,1390900,143.67,1196.33,551.67,489.67,499.33,1092.0,3972.67,0.5950704225352113,0.8099282587316591,0.7656250000000002,0.0,0.20489078822412166,0.26527570789865856,0.3472317156527683,0.6029291441662575,0.7835622763476856,0.7038081805359663,0.9236147109377132,0.5085227272727273,0.17875240258605612,0.9234720677822726,0.855683269476373,0.4669926650366748,0.06451612903225806,0.8512931034482759,0.27717948717948715,0.7414094564997331,0.11509635974304065,0.16628681541185333,0.6209306863945216,0.23916887709991158,0.480372545803106,0.7596241128817606,1.0563234419538508,0.899826729141359,-0.8522482008265306,-0.4599136027692663,-0.5529633733419215,-0.3056840262207656,0.8608559651677056,0.5690842302146475,1.1848630692417836,1.3134450520323346,0.31935353293240765,-1.5138448033643455,1.313657995154938,1.232274676215344,0.058167037275305304,-1.1070163418085865,1.0518654797241398,-0.36436622020288656,0.7828920830845614,-0.6791163473134004,-0.7508023017732155,1.0889497467139888,-0.4539177764505932,-0.31910498068144627,0,0,0
112.4,205153.0,75.0,0.1,1.1667,1.3733,-0.57,90065,16065.0,137.3,316190.0,1587.0,236.0,318013.0,956500,177300,257100,1390900,143.67,1196.33,551.67,489.67,499.33,1092.0,3972.67,0.6003521126760565,0.8099282587316591,0.7656250000000002,0.0,0.18993352326685675,0.25824994677453683,0.3472317156527683,0.6514482081492391,0.790372850051945,0.7244222632092874,0.9236147109377132,0.5085227272727273,0.17875240258605612,0.9234720677822726,0.855683269476373,0.4669926650366748,0.06451612903225806,0.8512931034482759,0.27717948717948715,0.7414094564997331,0.11509635974304065,0.16628681541185333,0.6209306863945216,0.23916887709991158,0.480372545803106,0.7800932803974526,1.0563234419538508,0.899826729141359,-0.8522482008265306,-0.5131387121929923,-0.5809176933065043,-0.3056840262207656,1.0700741463288659,0.6050934391664586,1.2622996838898768,1.3134450520323346,0.31935353293240765,-1.5138448033643455,1.313657995154938,1.232274676215344,0.058167037275305304,-1.1070163418085865,1.0518654797241398,-0.36436622020288656,0.7828920830845614,-0.6791163473134004,-0.7508023017732155,1.0889497467139888,-0.4539177764505932,-0.31910498068144627,0,0,0
113.4,208197.33,75.0,0.1,1.1806,1.3696,0.1,83264,16048.0,138.4,316190.0,1587.0,236.0,318013.0,956500,177300,257100,1390900,107.67,1171.67,728.0,507.0,713.0,1302.67,4530.0,0.6179577464788735,0.8652582552984449,0.7656250000000002,0.0,0.22293447293447316,0.2543112625079837,0.3701298701298701,0.5587056128293242,0.7884104813574974,0.7363567321254205,0.9236147109377132,0.5085227272727273,0.17875240258605612,0.9234720677822726,0.855683269476373,0.4669926650366748,0.06451612903225806,0.8512931034482759,0.1453113553113553,0.7187160657427347,0.20949143468950748,0.18323828900648517,1.0,0.33230327144120253,0.6168282190714266,0.8483238387830903,1.2575995241670281,0.899826729141359,-0.8522482008265306,-0.39570553425810406,-0.5965890544987709,-0.066843419843784,0.6701604728951809,0.5947179043837334,1.307131408159825,1.3134450520323346,0.31935353293240765,-1.5138448033643455,1.313657995154938,1.232274676215344,0.058167037275305304,-1.1070163418085865,1.0518654797241398,-0.8364561040457187,0.6868288508163124,0.0022400544927038586,-0.6767025270814327,2.70060698954806,-0.028483967334235884,0.36883165932257517,0,0,0
114.1,208197.33,75.1,0.1,1.1789,1.3448,0.1,82434,16321.0,140.3,316190.0,1587.0,236.0,318013.0,956500,177300,257100,1390900,107.67,1171.67,728.0,507.0,713.0,1302.67,4530.0,0.630281690140845,0.8652582552984449,0.7812499999999993,0.0,0.21889838556505237,0.22791143282946558,0.3701298701298701,0.5473872252222768,0.8199238139212743,0.7569708147987416,0.9236147109377132,0.5085227272727273,0.17875240258605612,0.9234720677822726,0.855683269476373,0.4669926650366748,0.06451612903225806,0.8512931034482759,0.1453113553113553,0.7187160657427347,0.20949143468950748,0.18323828900648517,1.0,0.33230327144120253,0.6168282190714266,0.8960852296530358,1.2575995241670281,0.955303383457822,-0.8522482008265306,-0.41006786537244316,-0.7016295295172044,-0.066843419843784,0.6213546577282998,0.7613367864827921,1.3845680228079185,1.3134450520323346,0.31935353293240765,-1.5138448033643455,1.313657995154938,1.232274676215344,0.058167037275305304,-1.1070163418085865,1.0518654797241398,-0.8364561040457187,0.6868288508163124,0.0022400544927038586,-0.6767025270814327,2.70060698954806,-0.028483967334235884,0.36883165932257517,0,0,0
114.7,208197.33,75.0,0.1714,1.1772,1.3301,0.1,89514,16521.0,141.0,316190.0,1587.0,236.0,318013.0,956500,177300,257100,1390900,107.67,1171.67,728.0,507.0,713.0,1302.67,4530.0,0.6408450704225354,0.8652582552984449,0.7656250000000002,0.012637168141592919,0.21486229819563157,0.2122631466893762,0.3701298701298701,0.6439344351715486,0.8430105044441879,0.7645654768362808,0.9236147109377132,0.5085227272727273,0.17875240258605612,0.9234720677822726,0.855683269476373,0.4669926650366748,0.06451612903225806,0.8512931034482759,0.1453113553113553,0.7187160657427347,0.20949143468950748,0.18323828900648517,1.0,0.33230327144120253,0.6168282190714266,0.9370235646844189,1.2575995241670281,0.899826729141359,-0.8174532831210903,-0.42443019648678226,-0.7638914239837759,-0.066843419843784,1.0376741413204906,0.8834019015736776,1.4130973018887942,1.3134450520323346,0.31935353293240765,-1.5138448033643455,1.313657995154938,1.232274676215344,0.058167037275305304,-1.1070163418085865,1.0518654797241398,-0.8364561040457187,0.6868288508163124,0.0022400544927038586,-0.6767025270814327,2.70060698954806,-0.028483967334235884,0.36883165932257517,0,0,0
114.6,209716.33,75.0,0.25,1.1977,1.3561,1.0,91268,16724.0,141.3,327389.0,1603.0,239.0,329231.0,1001700,179500,255400,1436600,112.33,1138.0,792.67,435.67,450.0,1353.0,4281.33,0.6390845070422535,0.8928657304358144,0.7656250000000002,0.026548672566371678,0.2635327635327635,0.23994038748137114,0.4008885850991114,0.6678530518736704,0.8664434953249451,0.7678203319952265,1.0,0.5539772727272727,0.2311724619954568,1.0,1.0,0.5207823960880196,0.03225806451612903,0.9919950738916257,0.16238095238095238,0.6877312130749269,0.24411134903640255,0.11346629757514698,0.5334149413664023,0.35455349248452694,0.555944304206565,0.9302005088458547,1.3580283110862577,0.899826729141359,-0.7791496342184628,-0.25123738010799085,-0.6537683453354176,0.25398724543872864,1.1408131772273695,1.0072979933909263,1.4253241357805988,1.5235825501217455,0.5005608915760391,-1.3079910883761052,1.524167680514509,1.6612914104178809,0.23024695672272794,-1.216751067617054,1.4756818263665603,-0.775346691303841,0.5556670896455107,0.2521312726904055,-0.9816960024862142,0.7168663855074333,0.0731540618717556,0.061887471373245156,0,0,0
115.4,209716.33,75.1,0.475,1.1933,1.3538,1.0,89075,16753.0,141.6,327389.0,1603.0,239.0,329231.0,1001700,179500,255400,1436600,112.33,1138.0,792.67,435.67,450.0,1353.0,4281.33,0.6531690140845072,0.8928657304358144,0.7812499999999993,0.0663716814159292,0.2530864197530865,0.2374920161805406,0.4008885850991114,0.6379479626902307,0.8697910654507677,0.7710751871541717,1.0,0.5539772727272727,0.2311724619954568,1.0,1.0,0.5207823960880196,0.03225806451612903,0.9919950738916257,0.16238095238095238,0.6877312130749269,0.24411134903640255,0.11346629757514698,0.5334149413664023,0.35455349248452694,0.555944304206565,0.9847849555543655,1.3580283110862577,0.955303383457822,-0.669501784306361,-0.2884104724039263,-0.6635100022927732,0.25398724543872864,1.0118599812502969,1.0249974350791047,1.4375509696724023,1.5235825501217455,0.5005608915760391,-1.3079910883761052,1.524167680514509,1.6612914104178809,0.23024695672272794,-1.216751067617054,1.4756818263665603,-0.775346691303841,0.5556670896455107,0.2521312726904055,-0.9816960024862142,0.7168663855074333,0.0731540618717556,0.061887471373245156,0,0,0
116.5,209716.33,75.2,0.6196,1.1953,1.3173,1.0,93393,16997.0,144.6,327389.0,1603.0,239.0,329231.0,1001700,179500,255400,1436600,112.33,1138.0,792.67,435.67,450.0,1353.0,4281.33,0.6725352112676057,0.8928657304358144,0.7968750000000007,0.09196460176991152,0.2578347578347579,0.19863742814562474,0.4008885850991114,0.6968308514700268,0.8979568278887221,0.8036237387436259,1.0,0.5539772727272727,0.2311724619954568,1.0,1.0,0.5207823960880196,0.03225806451612903,0.9919950738916257,0.16238095238095238,0.6877312130749269,0.24411134903640255,0.11346629757514698,0.5334149413664023,0.35455349248452694,0.555944304206565,1.0598385697785666,1.3580283110862577,1.0107800377742928,-0.5990347660961836,-0.27151361226941,-0.818105862702968,0.25398724543872864,1.2657678244919748,1.1739168754899851,1.559819308590444,1.5235825501217455,0.5005608915760391,-1.3079910883761052,1.524167680514509,1.6612914104178809,0.23024695672272794,-1.216751067617054,1.4756818263665603,-0.775346691303841,0.5556670896455107,0.2521312726904055,-0.9816960024862142,0.7168663855074333,0.0731540618717556,0.061887471373245156,0,0,0
119.0,210419.33,75.4,0.75,1.1956,1.2917,0.8,91963,17027.0,151.3,327389.0,1603.0,239.0,329231.0,1001700,179500,255400,1436600,125.0,1083.67,818.33,488.0,513.33,967.67,3995.67,0.716549295774648,0.9056425935178227,0.828125000000001,0.11504424778761062,0.2585470085470085,0.17138599105812224,0.3940533151059467,0.6773304969181257,0.9014198314671592,0.876315503960074,1.0,0.5539772727272727,0.2311724619954568,1.0,1.0,0.5207823960880196,0.03225806451612903,0.9919950738916257,0.2087912087912088,0.6377339738280604,0.25784796573875807,0.16465329198986628,0.6457679138503025,0.18420424403183022,0.4860038243726633,1.2304149657426606,1.4045072032549333,1.1217333464072268,-0.5354877455249034,-0.26897908324923286,-0.9265347401413507,0.18269154204261473,1.181680697156264,1.192226642753618,1.832885265507404,1.5235825501217455,0.5005608915760391,-1.3079910883761052,1.524167680514509,1.6612914104178809,0.23024695672272794,-1.216751067617054,1.4756818263665603,-0.609197279406933,0.34402412901558393,0.3512840275837571,-0.7579429032582287,1.1945481058644407,-0.7049937981311206,-0.2907150811244648,0,0,0
119.7,210419.33,75.1,0.9762,1.1759,1.2443,0.8,87489,17378.0,157.8,327389.0,1603.0,239.0,329231.0,1001700,179500,255400,1436600,125.0,1083.67,818.33,488.0,513.33,967.67,3995.67,0.7288732394366199,0.9056425935178227,0.7812499999999993,0.1550796460176991,0.21177587844254497,0.12092825207579298,0.3940533151059467,0.6163202967326679,0.9419369733348725,0.9468373657372249,1.0,0.5539772727272727,0.2311724619954568,1.0,1.0,0.5207823960880196,0.03225806451612903,0.9919950738916257,0.2087912087912088,0.6377339738280604,0.25784796573875807,0.16465329198986628,0.6457679138503025,0.18420424403183022,0.4860038243726633,1.2781763566126072,1.4045072032549333,0.955303383457822,-0.4252551070799371,-0.43541315557421856,-1.1272975835233578,0.18269154204261473,0.9185997127506903,1.4064509197381219,2.097799999829827,1.5235825501217455,0.5005608915760391,-1.3079910883761052,1.524167680514509,1.6612914104178809,0.23024695672272794,-1.216751067617054,1.4756818263665603,-0.609197279406933,0.34402412901558393,0.3512840275837571,-0.7579429032582287,1.1945481058644407,-0.7049937981311206,-0.2907150811244648,0,0,0
120.5,210419.33,75.0,1.1375,1.165,1.229,0.8,99750,16955.0,161.3,327389.0,1603.0,239.0,329231.0,1001700,179500,255400,1436600,125.0,1083.67,818.33,488.0,513.33,967.67,3995.67,0.7429577464788734,0.9056425935178227,0.7656250000000002,0.18362831858407075,0.185897435897436,0.10464126037896536,0.3940533151059467,0.78351879125075,0.8931086228789104,0.9848106759249216,1.0,0.5539772727272727,0.2311724619954568,1.0,1.0,0.5207823960880196,0.03225806451612903,0.9919950738916257,0.2087912087912088,0.6377339738280604,0.25784796573875807,0.16465329198986628,0.6457679138503025,0.18420424403183022,0.4860038243726633,1.3327608033211171,1.4045072032549333,0.899826729141359,-0.3466497817873948,-0.5275010433073314,-1.192100779804891,0.18269154204261473,1.639573326920726,1.1482832013208992,2.2404463952342093,1.5235825501217455,0.5005608915760391,-1.3079910883761052,1.524167680514509,1.6612914104178809,0.23024695672272794,-1.216751067617054,1.4756818263665603,-0.609197279406933,0.34402412901558393,0.3512840275837571,-0.7579429032582287,1.1945481058644407,-0.7049937981311206,-0.2907150811244648,0,0,0
121.2,210659.0,75.0,1.25,1.1777,1.1989,0.3,91067,17306.0,162.7,327389.0,1603.0,239.0,329231.0,1001700,179500,255400,1436600,100.33,1050.67,867.67,501.33,547.33,1293.33,4360.33,0.7552816901408452,0.909998540565995,0.7656250000000002,0.20353982300884954,0.21604938271604932,0.0725995316159251,0.3769651401230349,0.6651120929471445,0.9336257647466236,1.0,1.0,0.5539772727272727,0.2311724619954568,1.0,1.0,0.5207823960880196,0.03225806451612903,0.9919950738916257,0.11842490842490842,0.6073656893600575,0.2842612419700214,0.177692134633631,0.7060868948143417,0.32817418213969934,0.575286521902001,1.3805221941910637,1.4203530013858965,0.899826729141359,-0.29182585683134393,-0.4202059814531537,-1.3195894208554901,0.004452283552329916,1.1289939376508116,1.3625074783054032,2.297504953395961,1.5235825501217455,0.5005608915760391,-1.3079910883761052,1.524167680514509,1.6612914104178809,0.23024695672272794,-1.216751067617054,1.4756818263665603,-0.9327099859181185,0.21547235834031075,0.5419386233139966,-0.7009463656562978,1.4510012638012517,-0.04734546530331946,0.1594006046341816,0,0,0
121.8,210659.0,75.0,1.6818,1.1834,1.1999,0.3,90995,17343.0,159.9,327389.0,1603.0,239.0,329231.0,1001700,179500,255400,1436600,100.33,1050.67,867.67,501.33,547.33,1293.33,4360.33,0.7658450704225352,0.909998540565995,0.7656250000000002,0.27996460176991145,0.22958214624881293,0.07366404087715556,0.3769651401230349,0.664130256913762,0.9378968024933626,0.9696213518498429,1.0,0.5539772727272727,0.2311724619954568,1.0,1.0,0.5207823960880196,0.03225806451612903,0.9919950738916257,0.11842490842490842,0.6073656893600575,0.2842612419700214,0.177692134633631,0.7060868948143417,0.32817418213969934,0.575286521902001,1.421460529222446,1.4203530013858965,0.899826729141359,-0.081399449755586,-0.372049930069782,-1.3153539178305538,0.004452283552329916,1.124760180190552,1.385089524597217,2.183387837072456,1.5235825501217455,0.5005608915760391,-1.3079910883761052,1.524167680514509,1.6612914104178809,0.23024695672272794,-1.216751067617054,1.4756818263665603,-0.9327099859181185,0.21547235834031075,0.5419386233139966,-0.7009463656562978,1.4510012638012517,-0.04734546530331946,0.1594006046341816,0,0,0
122.3,210659.0,75.0,1.9167,1.1447,1.1326,0.3,99530,17239.0,158.0,327389.0,1603.0,239.0,329231.0,1001700,179500,255400,1436600,100.33,1050.67,867.67,501.33,547.33,1293.33,4360.33,0.7746478873239437,0.909998540565995,0.7656250000000002,0.32153982300884953,0.13770180436847115,0.0020225675963381016,0.3769651401230349,0.7805187367043037,0.9258917234214475,0.9490072691765218,1.0,0.5539772727272727,0.2311724619954568,1.0,1.0,0.5207823960880196,0.03225806451612903,0.9919950738916257,0.11842490842490842,0.6073656893600575,0.2842612419700214,0.177692134633631,0.7060868948143417,0.32817418213969934,0.575286521902001,1.4555758084152648,1.4203530013858965,0.899826729141359,0.03307290555264828,-0.6990041736726714,-1.6004032714088032,0.004452283552329916,1.626636845792155,1.3216156647499566,2.105951222424363,1.5235825501217455,0.5005608915760391,-1.3079910883761052,1.524167680514509,1.6612914104178809,0.23024695672272794,-1.216751067617054,1.4756818263665603,-0.9327099859181185,0.21547235834031075,0.5419386233139966,-0.7009463656562978,1.4510012638012517,-0.04734546530331946,0.1594006046341816,0,0,0
124.3,211348.0,75.0,2.25,1.1493,1.1307,-0.9,95486,17486.0,157.2,327389.0,1603.0,239.0,329231.0,1001700,179500,255400,1436600,138.67,1109.33,734.0,558.67,618.33,1215.0,4374.33,0.8098591549295775,0.9225209568725438,0.7656250000000002,0.3805309734513274,0.14862298195631526,0.0,0.33595352016404645,0.7253722794959908,0.9544037862172458,0.9403276554193338,1.0,0.5539772727272727,0.2311724619954568,1.0,1.0,0.5207823960880196,0.03225806451612903,0.9919950738916257,0.25886446886446884,0.6613476156295437,0.212703426124197,0.2337796993143114,0.8320471197686591,0.29354553492484525,0.5787142566834707,1.59203692518654,1.4659062826152243,0.899826729141359,0.19549792055577497,-0.6601413953632845,-1.6084507271561834,-0.4233219368243536,1.3888408017742426,1.4723660818872002,2.073346332046218,1.5235825501217455,0.5005608915760391,-1.3079910883761052,1.524167680514509,1.6612914104178809,0.23024695672272794,-1.216751067617054,1.4756818263665603,-0.4299342596255022,0.443982869486114,0.025424642542591143,-0.45577146197327284,1.9865357994928277,-0.20552759976994608,0.17668141306017032,0,0,0
124.8,211348.0,75.1,2.9318,1.1505,1.1744,-0.9,99533,17519.0,156.9,327389.0,1603.0,239.0,329231.0,1001700,179500,255400,1436600,138.67,1109.33,734.0,558.67,618.33,1215.0,4374.33,0.818661971830986,0.9225209568725438,0.7812499999999993,0.5012035398230088,0.15147198480531832,0.0465190547157761,0.33595352016404645,0.780559646539028,0.9582130901535265,0.9370728002603886,1.0,0.5539772727272727,0.2311724619954568,1.0,1.0,0.5207823960880196,0.03225806451612903,0.9919950738916257,0.25886446886446884,0.6613476156295437,0.212703426124197,0.2337796993143114,0.8320471197686591,0.29354553492484525,0.5787142566834707,1.6261522043793588,1.4659062826152243,0.955303383457822,0.5277552719783126,-0.6500032792825741,-1.4233592449664427,-0.4233219368243536,1.6268132523529992,1.4925068258771963,2.0611194981544148,1.5235825501217455,0.5005608915760391,-1.3079910883761052,1.524167680514509,1.6612914104178809,0.23024695672272794,-1.216751067617054,1.4756818263665603,-0.4299342596255022,0.443982869486114,0.025424642542591143,-0.45577146197327284,1.9865357994928277,-0.20552759976994608,0.17668141306017032,0,0,0
125.3,211348.0,75.2,3.25,1.1512,1.2184,-0.9,102537,17881.0,156.3,327389.0,1603.0,239.0,329231.0,1001700,179500,255400,1436600,138.67,1109.33,734.0,558.67,618.33,1215.0,4374.33,0.8274647887323944,0.9225209568725438,0.7968750000000007,0.5575221238938053,0.15313390313390313,0.09335746220992111,0.33595352016404645,0.8215240277095948,1.0,0.9305630899424978,1.0,0.5539772727272727,0.2311724619954568,1.0,1.0,0.5207823960880196,0.03225806451612903,0.9919950738916257,0.25886446886446884,0.6613476156295437,0.212703426124197,0.2337796993143114,0.8320471197686591,0.29354553492484525,0.5787142566834707,1.6602674835721778,1.4659062826152243,1.0107800377742928,0.6828216979428938,-0.644089378235494,-1.2369971118692222,-0.4233219368243536,1.80345502194494,1.713444684191699,2.0366658303708065,1.5235825501217455,0.5005608915760391,-1.3079910883761052,1.524167680514509,1.6612914104178809,0.23024695672272794,-1.216751067617054,1.4756818263665603,-0.4299342596255022,0.443982869486114,0.025424642542591143,-0.45577146197327284,1.9865357994928277,-0.20552759976994608,0.17668141306017032,0,0,0
